OBJECTID;LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
213221;11;6;6100206;2021;6;12;2;3;6;2;0;0;1;1;0;0;0;0;795053,1295;5819615,868;13,34232966;52,44688995
213220;11;11;11400930;2021;6;12;6;3;5;2;0;0;1;0;0;0;0;0;806141,8404;5826706,679;13,51149302;52,5043449
213219;11;7;7501029;2021;6;10;3;3;2;6;0;0;1;0;0;0;0;0;797625,6966;5818749,1;13,37929885;52,43772593
213218;11;5;5100317;2021;6;5;4;3;5;2;0;1;0;0;0;0;1;0;788108,8378;5827861,867;13,24756604;52,52452349
213217;11;8;8100520;2021;6;21;7;3;2;6;1;0;1;0;0;0;0;0;803139,3219;5822754,504;13,46379811;52,47059837
213216;11;11;11200410;2021;6;10;2;3;5;2;0;0;1;0;0;0;1;0;805003,1968;5833002,962;13,50054683;52,56141258
213215;11;5;5100316;2021;7;11;1;3;5;3;0;0;1;0;1;0;0;0;785296,971;5829281,679;13,20745158;52,53873208
213214;11;6;6400839;2021;6;14;1;3;5;2;0;1;0;0;1;0;0;0;788472,5219;5818500,042;13,2448107;52,44039785
213213;11;7;7200307;2021;5;9;3;3;6;2;0;1;0;1;0;0;0;0;794629,4716;5824340,192;13,34028582;52,48946942
213212;11;4;4501041;2021;7;15;5;3;6;2;0;0;1;1;0;0;0;1;792962,9038;5825751,888;13,31705255;52,50302175
213211;11;7;7501134;2021;7;14;3;2;0;1;0;0;0;0;1;0;0;0;798933,5474;5817270,546;13,39715956;52,42375921
213210;11;8;8200624;2021;7;11;5;3;2;2;0;0;1;0;0;0;0;0;801370,4156;5820954,183;13,43621004;52,45544031
213209;11;4;4300619;2021;6;15;2;3;5;2;0;0;1;0;1;0;0;0;792765,9541;5827046,568;13,31529802;52,51473385
213208;11;4;4500939;2021;6;7;5;3;5;2;0;1;1;0;0;0;0;0;792199,1744;5824076,207;13,30436304;52,48840912
213207;11;8;8100311;2021;5;22;1;2;5;2;0;0;1;0;1;0;0;0;800663,9041;5824385,225;13,42893608;52,48658315
213206;11;9;9200613;2021;6;7;6;3;1;5;0;0;1;0;0;0;1;0;807194,6493;5821019,549;13,52171643;52,45278408
213205;11;10;10300731;2021;6;8;5;3;1;5;0;1;1;0;0;0;0;1;808983,6975;5828974,162;13,55533454;52,52306373
213204;11;7;7501134;2021;6;16;3;3;5;2;0;1;1;0;0;0;0;0;799062,1667;5818675,905;13,40030224;52,43628626
213203;11;4;4400833;2021;6;7;2;3;5;2;0;1;1;0;0;0;0;0;791981,923;5822381,074;13,29968798;52,47332868
213202;11;1;1401048;2021;5;16;5;3;4;6;0;0;1;0;0;0;0;1;795416,9508;5831350,229;13,35807588;52,55188309
213201;11;4;4501045;2021;6;20;4;2;5;2;0;1;1;0;0;0;0;0;793478,214;5824755,853;13,32374494;52,4938158
213200;11;8;8100417;2021;5;22;1;3;0;1;2;0;0;0;0;0;1;0;801697,8677;5822576,452;13,44248081;52,46980043
213199;11;5;5100317;2021;6;11;2;2;3;2;0;1;1;0;0;0;0;0;786235,908;5828467,745;13,22055687;52,53094217
213198;11;6;6200311;2021;7;10;2;3;2;6;0;0;1;0;1;0;0;1;796795,935;5818449,766;13,36686243;52,43549356
213197;11;2;2100105;2021;6;10;5;3;0;7;0;0;1;0;1;1;0;0;799598,9205;5825843,777;13,41461057;52,50024234
213196;11;9;9200717;2021;7;17;6;3;5;3;0;0;1;0;0;0;1;0;809470,3866;5819067,536;13,55329167;52,43400685
213195;11;2;2500833;2021;7;14;6;3;5;2;0;1;1;0;0;0;0;1;802109,3748;5827355,567;13,45285332;52,51240857
213194;11;5;5200633;2021;6;20;5;3;2;2;0;0;1;0;0;0;0;0;784742,1828;5826400,266;13,19682618;52,51318749
213193;11;5;5100101;2021;6;19;5;2;6;4;0;0;1;1;0;0;0;0;785334,635;5833393,54;13,21154038;52,5755786
213192;11;9;9100304;2021;6;21;2;3;5;3;1;1;1;0;0;0;0;0;804405,6426;5821739,422;13,48145724;52,46079634
213191;11;7;7400824;2021;5;11;2;3;6;4;0;0;1;1;0;0;0;0;797451,115;5821871,784;13,37951932;52,46581267
213190;11;3;3400619;2021;6;12;6;3;5;3;0;1;1;0;0;0;0;0;796179,0796;5835521,479;13,37300851;52,58885993
213189;11;1;1401047;2021;6;19;6;3;0;1;0;1;0;0;0;0;0;0;795261,5932;5830471,421;13,35500986;52,54408957
213188;11;9;9200511;2021;6;16;4;3;2;6;0;1;1;0;0;0;0;0;806581,0771;5822317,622;13,5139075;52,46476232
213187;11;10;10200628;2021;6;12;2;3;2;7;0;1;0;0;0;0;1;0;811412,9707;5829815,198;13,59181232;52,52921859
213186;11;1;1400938;2021;5;7;6;3;1;5;0;1;1;0;0;1;0;0;793791,6507;5830422,276;13,3333528;52,54444365
213185;11;5;5200423;2021;6;14;4;3;2;6;0;0;1;0;1;0;0;0;781683,0894;5828418,961;13,15357735;52,53287669
213184;11;3;3601449;2021;7;4;1;3;5;3;1;0;1;0;0;0;1;0;801445,1862;5830946,384;13,44635138;52,54496083
213183;11;10;10100316;2021;5;10;3;3;0;6;0;0;0;0;0;0;1;1;810174,3951;5831747,783;13,57541666;52,5472435
213182;11;6;6400841;2021;6;23;3;3;5;3;2;0;1;0;0;0;0;1;789866,6667;5818783,952;13,26550993;52,442206
213181;11;1;1100310;2021;7;15;3;3;6;7;0;0;0;1;0;0;1;0;799196,2836;5828260,786;13,41086963;52,52212819
213180;11;2;2200212;2021;7;11;7;3;6;4;0;1;0;1;0;0;0;0;799853,7697;5824464,715;13,41711247;52,48774119
213179;11;3;3601449;2021;6;16;2;3;1;5;0;1;1;0;0;0;0;0;801364,8589;5830301,175;13,44458513;52,53922221
213178;11;6;6400737;2021;6;7;6;3;5;3;0;1;1;0;0;0;0;0;786609,9842;5817441,64;13,21657722;52,43188765
213177;11;4;4501042;2021;6;23;2;3;2;2;2;0;1;0;0;0;0;0;793986,2782;5826171,933;13,33245696;52,50623681
213176;11;12;12200515;2021;6;10;3;3;6;7;0;0;0;1;0;1;0;0;790363,6584;5835305,377;13,2872199;52,59005812
213175;11;6;6400838;2021;6;13;7;3;2;2;0;1;1;0;0;0;0;1;787646,0457;5818155,991;13,23238925;52,43774852
213174;11;1;1401046;2021;6;19;7;3;0;1;0;1;0;0;0;0;0;0;795415,4837;5829941,681;13,35680151;52,5392575
213173;11;3;3701554;2021;7;13;6;3;1;5;0;1;1;0;0;0;0;0;799075,334;5830207,69;13,41084381;52,53964563
213172;11;2;2400623;2021;6;15;5;3;0;2;0;1;1;0;0;0;0;0;800672,913;5827572,49;13,43194599;52,5151466
213171;11;1;1401047;2021;6;20;6;3;5;3;1;1;1;0;0;0;0;0;795353,5672;5830378,96;13,35627997;52,54321089
213170;11;11;11400927;2021;5;8;4;3;0;7;0;0;1;0;0;0;1;0;803925,4049;5826403,582;13,47866244;52,50286742
213169;11;6;6400736;2021;6;8;4;3;0;7;0;0;0;0;1;0;0;1;787514,3096;5816705,358;13,22920927;52,42481173
213168;11;2;2100104;2021;7;17;2;2;5;2;0;1;1;0;0;0;0;0;798693,8814;5826442,17;13,40185437;52,50610225
213167;11;10;10100311;2021;7;6;4;2;0;1;0;1;0;0;0;0;0;1;807475,2075;5829174,425;13,53335591;52,52571119
213166;11;1;1300733;2021;6;19;4;3;2;7;0;0;1;0;0;0;0;0;797530,6923;5831283,159;13,3890992;52,55013141
213165;11;5;5300839;2021;5;15;7;2;5;2;0;0;1;0;0;0;1;0;788902,9998;5830071,126;13,26115961;52,54390986
213164;11;12;12200307;2021;6;15;5;2;2;6;0;0;1;0;1;0;0;0;793406,685;5833207,693;13,33015455;52,56962079
213163;11;1;1100415;2021;6;15;4;3;0;1;0;0;0;0;1;0;0;1;797367,0059;5829143,29;13,38477698;52,53103948
213162;11;7;7100103;2021;6;2;3;3;0;1;2;0;0;0;0;0;1;0;795888,637;5825530,243;13,35983378;52,49945622
213161;11;4;4501042;2021;6;11;7;3;2;2;0;1;1;0;0;0;0;0;793968,2401;5826144,582;13,33216781;52,50600134
213160;11;4;4300619;2021;6;16;3;3;5;2;0;1;1;0;0;0;0;0;792761,8482;5827053,713;13,31524397;52,51480011
213159;11;6;6100205;2021;6;16;4;3;2;6;0;0;1;0;0;0;0;0;795772,1202;5819909,706;13,35313817;52,44913553
213158;11;2;2200207;2021;6;13;2;3;6;4;0;0;1;1;0;0;0;0;796771,018;5826035,917;13,37324497;52,50350994
213157;11;12;12400723;2021;6;17;1;3;5;3;0;1;1;0;0;0;0;0;792172,9695;5838105,464;13,31632361;52,61419074
213156;11;1;1100310;2021;7;11;1;2;2;6;0;0;1;0;1;0;0;0;799513,1467;5828167,358;13,41544175;52,52111679
213155;11;12;12200308;2021;6;20;7;3;6;4;0;1;0;1;0;0;0;0;792553,1711;5833286,925;13,31766705;52,57079047
213154;11;4;4300412;2021;7;14;5;3;5;3;0;1;1;0;0;0;0;1;791570,6423;5827494,198;13,2981257;52,51938711
213153;11;4;4501149;2021;7;9;4;3;3;6;0;1;0;0;0;1;0;0;793483,6745;5824497,152;13,32359725;52,4914937
213152;11;2;2400625;2021;7;20;5;3;1;5;0;1;1;0;0;0;0;0;801141,0509;5826588,116;13,43793327;52,5060652
213151;11;10;10100205;2021;6;7;5;3;5;3;0;0;1;0;0;0;0;0;807185,9918;5832502,04;13,5321828;52,55569635
213150;11;4;4501042;2021;6;15;4;3;2;2;0;0;1;0;0;0;0;0;794473,3186;5825841,627;13,33931995;52,50301316
213149;11;7;7400825;2021;6;14;6;2;5;7;0;1;1;0;0;0;0;0;797541,9775;5820777,546;13,37987751;52,45595448
213148;11;4;4400727;2021;6;8;2;3;1;5;0;0;1;0;0;0;0;0;790742,2435;5823027,91;13,28205204;52,47978892
213147;11;7;7200409;2021;6;12;4;3;5;2;0;1;1;0;0;0;0;0;795251,0332;5824247,462;13,34933147;52,48830236
213146;11;7;7200307;2021;5;13;3;3;2;6;0;0;1;0;1;0;0;0;794943,0606;5824353,945;13,34490316;52,48942338
213145;11;4;4501042;2021;6;20;3;3;2;6;0;0;1;0;1;0;0;1;793959,2304;5825920,933;13,33183798;52,5040013
213144;11;8;8100521;2021;7;17;2;3;2;6;0;0;1;0;0;0;0;0;802907,3827;5821888,915;13,45960827;52,46296876
213143;11;1;1100102;2021;7;9;4;3;3;6;0;0;1;0;0;1;0;1;794824,2366;5827341,972;13,34580385;52,51627322
213142;11;9;9200511;2021;6;19;4;3;2;6;0;0;1;0;0;0;0;0;806822,9351;5821995,314;13,51716017;52,46173795
213141;11;4;4500937;2021;5;9;7;3;0;6;0;0;1;0;0;0;1;0;791518,7633;5825076,706;13,29524603;52,49774229
213140;11;1;1100102;2021;6;13;5;3;5;2;0;1;1;0;0;0;0;0;796678,0345;5827953,818;13,37358884;52,52075254
213139;11;7;7601544;2021;6;9;4;3;5;2;0;1;1;0;0;0;0;0;798635,4027;5814459,746;13,39028065;52,39872624
213138;11;3;3200205;2021;6;7;3;3;5;3;0;0;1;0;0;0;0;0;797872,6934;5836024,572;13,39838677;52,59244467
213137;11;1;1400937;2021;6;12;5;3;5;3;0;0;1;0;1;0;0;0;793771,5498;5831863,27;13,33433218;52,55737212
213136;11;9;9100304;2021;6;20;7;2;1;1;1;0;1;0;0;0;1;0;804080,2193;5821645,975;13,47659713;52,46013996
213135;11;8;8401242;2021;6;16;3;3;5;3;0;0;1;0;0;0;0;0;805276,0136;5817241,199;13,49011944;52,41999488
213134;11;7;7200307;2021;6;12;4;2;5;2;0;1;1;0;0;0;0;0;794944,6464;5824304,957;13,34488309;52,48898337
213133;11;1;1200520;2021;6;17;2;2;5;2;0;1;1;0;0;0;0;0;794570,1888;5828435,23;13,34303901;52,52621082
213132;11;4;4200308;2021;6;14;7;3;0;7;0;0;0;0;1;0;0;0;788182,8467;5827833,689;13,24862947;52,52423174
213131;11;8;7501134;2021;7;12;7;2;2;6;0;0;1;0;1;0;0;0;799457,3768;5817752,112;13,40527125;52,42778942
213130;11;8;8200730;2021;6;16;1;3;1;5;0;0;1;0;0;1;0;0;801542,4845;5819191,776;13,43714387;52,43954844
213129;11;4;4501041;2021;5;16;3;3;3;6;0;0;1;0;0;0;0;1;793033,7656;5825373,375;13,31776045;52,49959046
213128;11;2;2300419;2021;7;15;5;3;0;7;0;1;0;0;0;0;0;1;801629,2216;5825913,301;13,44449271;52,49974709
213127;11;4;4200205;2021;7;21;4;3;1;3;1;1;1;0;0;0;1;0;788528,5762;5826920,488;13,25291912;52,51586169
213126;11;3;3500933;2021;7;19;4;3;5;2;0;1;0;0;1;0;0;0;802407,176;5832560,264;13,46196405;52,5588927
213125;11;3;3601346;2021;6;22;2;2;0;1;2;1;0;0;0;0;0;0;799278,3828;5830562,045;13,41414798;52,54271038
213124;11;3;3601141;2021;6;8;5;3;3;6;0;1;1;0;0;0;0;0;798818,3569;5831512,425;13,40823985;52,55148161
213123;11;9;9501737;2021;5;16;2;3;8;1;0;0;0;0;1;0;0;0;814204,55;5820811,873;13,62434165;52,44693932
213122;11;7;7200307;2021;6;14;5;3;1;5;0;1;1;0;0;0;0;0;794679,6767;5824257,173;13,34094969;52,48869811
213121;11;12;12400616;2021;6;13;5;2;1;1;0;0;1;0;0;0;0;0;786454,5803;5834535,865;13,22900917;52,58523184
213120;11;5;5300840;2021;6;8;3;3;2;6;0;0;1;0;1;0;0;0;789395,9704;5828710,288;13,26722356;52,53144807
213119;11;8;8100417;2021;6;17;2;3;2;6;0;1;0;0;0;0;1;0;802555,1652;5823099,937;13,45553784;52,47401834
213118;11;1;1200626;2021;6;17;2;3;2;2;0;1;1;0;0;0;0;0;795022,7547;5828270,085;13,34954409;52,52448571
213117;11;9;9100304;2021;5;21;5;2;5;2;1;0;1;0;0;0;0;0;804394,207;5821741,947;13,48129175;52,46082534
213116;11;1;1200629;2021;6;17;4;3;3;6;0;1;0;0;0;0;0;0;794914,7092;5827829,554;13,34756552;52,52059513
213115;11;7;7400822;2021;5;15;1;3;1;5;0;0;1;0;0;1;0;0;796904,5651;5821098,886;13,37081012;52,45918162
213114;11;9;9501941;2021;6;17;3;3;6;4;0;1;0;1;0;0;0;0;811603,0281;5821152,13;13,58650459;52,45147729
213113;11;12;12200411;2021;7;23;2;2;5;2;2;0;1;0;0;0;0;0;792900,675;5832166,526;13,32179065;52,56055976
213112;11;12;12200310;2021;7;16;6;3;2;6;0;0;1;0;0;0;0;0;792339,9021;5833900,233;13,31506992;52,5764031
213111;11;1;1401045;2021;7;19;6;3;3;6;0;0;1;0;0;0;0;1;797112,9147;5831922,549;13,38352807;52,55609081
213110;11;1;1400938;2021;6;19;5;3;1;5;0;1;1;0;0;0;0;0;794488,688;5831198,996;13,3442906;52,55103007
213109;11;9;9300920;2021;6;21;5;3;5;3;1;1;1;0;0;0;0;0;808196,5907;5817059,473;13,53276384;52,41672944
213108;11;1;1400938;2021;6;18;2;3;2;6;0;0;1;0;1;0;0;0;794159,9125;5830312,255;13,33867022;52,54325868
213107;11;7;7400927;2021;5;14;2;3;0;7;0;0;1;0;1;0;0;0;798893,9009;5821146,27;13,40004461;52,45852201
213106;11;2;2500833;2021;6;19;6;3;5;3;0;1;1;0;0;0;0;0;802351,98;5827086,415;13,45617287;52,50986175
213105;11;1;1300834;2021;6;15;6;3;1;5;0;1;0;0;0;0;1;0;797909,1461;5830816,625;13,39424572;52,54574272
213104;11;5;5200629;2021;6;7;4;3;5;3;0;0;1;0;0;0;0;0;783882,3678;5828698,377;13,18615192;52,53424093
213103;11;4;4400832;2021;6;14;6;3;2;6;0;0;1;0;0;0;0;0;791533,1873;5821987,906;13,29275651;52,47004362
213102;11;6;6100209;2021;5;8;6;3;5;3;0;1;1;0;0;0;0;1;794643,1091;5821072,644;13,33759947;52,46017032
213101;11;12;12100205;2021;6;13;4;3;2;6;0;0;1;0;0;0;0;0;795228,7458;5833266,532;13,35701299;52,56916308
213100;11;3;3601142;2021;7;13;1;3;5;2;0;1;1;0;0;0;0;0;799186,2605;5831223,831;13,41338974;52,54869286
213099;11;11;11501340;2021;5;18;3;3;3;6;0;0;1;0;1;0;0;1;807320,7912;5824933,479;13,52717211;52,48779055
213098;11;2;2200210;2021;6;8;3;3;5;3;0;0;1;0;0;0;0;0;798296,7402;5824810,952;13,39455945;52,49169773
213097;11;9;9200613;2021;7;8;2;2;2;6;0;0;1;0;0;0;0;1;805919,8503;5821832,456;13,50376005;52,46078464
213096;11;12;12500824;2021;7;10;3;3;6;4;0;0;1;1;0;0;0;0;790892,2746;5836114,045;13,29571134;52,5970252
213095;11;1;1300834;2021;7;16;7;2;2;6;0;1;1;0;0;0;0;0;798100,2854;5830880,524;13,39711341;52,54621093
213094;11;5;5100101;2021;6;14;2;3;5;3;0;0;1;0;0;0;0;0;784054,0522;5832424,08;13,19186369;52,56755635
213093;11;7;7300619;2021;6;12;6;3;5;2;0;1;1;0;0;0;0;0;794988,2926;5822318,931;13,34376695;52,47115633
213092;11;10;10400835;2021;6;18;3;3;5;3;0;0;1;0;0;0;0;0;812422,694;5829360,839;13,6062217;52,52456934
213091;11;12;12500824;2021;6;11;3;3;5;2;0;0;1;0;0;0;0;0;790689,5822;5835381,476;13,29208427;52,59056625
213090;11;10;10200417;2021;6;14;7;3;6;4;0;0;1;1;0;0;0;1;811315,2905;5831726,45;13,59216749;52,54640161
213089;11;4;4300620;2021;6;12;6;3;2;2;0;0;1;0;0;0;0;0;794160,2497;5827009,152;13,33575273;52,51364823
213088;11;4;4200308;2021;7;11;7;3;5;3;0;0;1;0;0;0;0;0;789830,8149;5827311,564;13,272397;52,51867727
213087;11;7;7300619;2021;6;17;6;3;5;2;0;0;1;0;1;0;0;0;795415,659;5820990,329;13,34886422;52,45901535
213086;11;12;12100205;2021;5;17;4;3;5;2;0;0;1;0;0;0;0;0;793798,151;5832738,869;13,33549867;52,56520695
213085;11;6;6200316;2021;6;16;4;3;2;6;0;0;1;0;0;0;1;1;796003,6985;5817733,679;13,35460864;52,42950364
213084;11;3;3500934;2021;7;16;3;2;5;2;0;1;1;0;0;0;0;0;801151,0275;5831615,444;13,44263339;52,55112034
213083;11;6;6400844;2021;7;8;4;3;5;3;0;0;1;0;0;0;0;1;790557,5814;5820948,448;13,27752943;52,46124449
213082;11;3;3601453;2021;6;17;4;3;5;2;0;1;1;0;0;0;0;0;802889,4415;5828631,324;13,46547446;52,5234104
213081;11;3;3300411;2021;6;16;2;3;6;4;0;0;1;1;0;0;0;0;803884,6367;5839166,068;13,48974989;52,61727467
213080;11;8;8100310;2021;5;13;6;3;6;2;0;0;1;1;0;0;0;1;800375,2307;5825114,345;13,42535477;52,49327742
213079;11;3;3701554;2021;6;10;5;3;5;2;0;1;1;0;0;0;0;0;799097,5074;5829119,421;13,41019042;52,52987877
213078;11;8;8100102;2021;6;17;4;2;0;3;0;1;0;0;0;0;1;0;799814,2291;5823665,177;13,41581278;52,48059624
213077;11;1;1100313;2021;6;9;4;3;6;4;0;0;1;1;0;0;0;0;800064,2572;5826408,192;13,42195378;52,50504575
213076;11;1;1200520;2021;6;17;7;3;1;5;0;1;1;0;0;0;0;0;794111,1633;5828464,698;13,33631844;52,52672281
213075;11;12;12100205;2021;6;17;3;3;2;6;0;0;1;0;0;0;0;0;794079,371;5835358,311;13,34195916;52,58853648
213074;11;1;1300836;2021;6;16;4;3;1;5;0;1;1;0;0;0;0;0;796658,7148;5830467,135;13,37554795;52,54329224
213073;11;11;11200411;2021;6;17;2;3;6;4;0;1;0;1;0;0;0;0;804917,8507;5831374,156;13,49779572;52,54686237
213072;11;4;4400726;2021;6;3;1;2;0;1;2;1;0;0;0;0;0;0;790697,0193;5825012,485;13,28311918;52,49760488
213071;11;4;4501153;2021;7;9;1;3;5;2;0;0;1;0;0;0;0;0;794007,2653;5824069,55;13,3309096;52,4873787
213070;11;8;8100417;2021;6;13;7;3;3;6;0;1;0;0;0;0;0;0;802572,5296;5823098,616;13,45579152;52,47399688
213069;11;1;1100205;2021;7;9;5;3;5;3;0;1;1;0;0;0;0;1;796975,1098;5826858,78;13,37697703;52,51077499
213068;11;4;4501043;2021;7;17;5;3;5;3;0;0;1;0;1;0;0;1;793098,9487;5825138,777;13,31851149;52,49745237
213067;11;3;3300413;2021;6;13;5;3;5;3;0;1;0;0;0;1;0;0;803206,0524;5838017,034;13,47870447;52,60735544
213066;11;6;6100206;2021;6;7;5;3;6;2;0;0;1;1;0;0;0;0;795062,3623;5819627,923;13,34247577;52,44699303
213065;11;11;11400928;2021;5;19;1;3;1;5;0;1;1;0;0;0;0;0;804751,4625;5825973,581;13,49040122;52,49855279
213064;11;4;4300416;2021;6;13;6;3;5;3;0;0;1;0;0;0;0;0;791753,3942;5826431,149;13,29987935;52,5097593
213063;11;9;9401534;2021;6;12;5;3;5;3;0;1;0;0;0;0;0;0;811052,9469;5820289,282;13,57763263;52,44405808
213062;11;12;12400618;2021;6;10;3;3;2;6;0;0;1;0;1;0;0;0;786193,0182;5839017,889;13,22903487;52,62555333
213061;11;3;3601245;2021;6;8;2;3;1;5;0;1;1;0;0;0;0;0;800418,6451;5830809,537;13,43113532;52,54430124
213060;11;7;7400927;2021;5;15;5;3;5;3;0;0;1;0;0;0;1;1;799075,7331;5821704,927;13,40321333;52,46343017
213059;11;5;5100313;2021;6;18;4;3;1;1;0;0;1;0;1;0;0;0;785936,1765;5830336,36;13,2177585;52,54785307
213058;11;1;1200629;2021;5;16;2;3;5;3;0;1;0;0;1;0;0;0;794884,3088;5827786,348;13,34708046;52,52022426
213057;11;7;7100102;2021;6;22;2;3;1;7;2;0;1;0;0;0;0;0;794971,3457;5825319,297;13,34617324;52,49806183
213056;11;2;2500835;2021;7;20;2;2;6;4;0;0;1;1;0;0;0;0;802037,9221;5826154,11;13,45071356;52,50167943
213055;11;9;9401534;2021;7;6;6;3;6;4;0;0;0;1;0;0;1;1;810902,375;5820324,3;13,57545698;52,44445752
213054;11;10;10100312;2021;7;22;6;3;5;2;2;0;1;0;0;0;0;1;807673,9717;5830165,939;13,53719405;52,53448497
213053;11;10;10200422;2021;6;9;6;2;0;7;0;0;1;0;0;0;1;0;812744,7526;5830926,223;13,6124259;52,53841215
213052;11;4;4300622;2021;6;17;5;3;6;4;0;0;1;1;0;0;0;0;793319,633;5826693,569;13,32312275;52,51127188
213051;11;3;3500936;2021;6;14;2;3;6;4;0;1;0;1;0;0;0;0;802223,095;5831555,852;13,45834253;52,54999247
213050;11;5;5100316;2021;5;18;2;3;0;2;0;0;1;0;0;0;1;0;784833,4591;5829015,591;13,20040778;52,53658882
213049;11;6;6100208;2021;6;12;6;3;1;5;0;0;1;0;0;0;1;0;794168,0137;5820501,707;13,33012399;52,45530807
213048;11;2;2400522;2021;6;15;6;3;2;6;0;0;1;0;0;0;0;0;802115,7183;5827735,367;13,45329133;52,51580921
213047;11;3;3400828;2021;7;19;6;3;5;3;0;1;1;0;0;0;0;0;800116,3336;5831764,218;13,42755351;52,5530249
213046;11;7;7601544;2021;6;8;4;3;5;2;0;0;1;0;0;0;0;0;799790,8225;5813977,059;13,40678035;52,39376836
213045;11;1;1401043;2021;6;14;6;3;5;3;0;0;1;0;1;0;0;0;795778,9563;5831021,471;13,36310662;52,54873964
213044;11;6;6300629;2021;5;14;1;2;5;3;0;1;1;0;0;0;0;0;791772,4937;5819267,85;13,2938923;52,4455306
213043;11;7;7501031;2021;6;8;6;3;6;4;0;0;1;1;0;0;0;0;798415,4418;5819665,683;13,39170073;52,44551173
213042;11;12;12200412;2021;6;18;5;3;6;4;0;0;1;1;0;0;0;1;790040,8903;5833682,728;13,28104859;52,57568335
213041;11;1;1300836;2021;6;9;3;3;5;2;0;0;1;0;0;0;0;0;796796,261;5829974,663;13,3771303;52,53880287
213040;11;8;8200624;2021;6;17;2;3;0;1;0;1;0;0;0;0;0;0;801314,0397;5820411,147;13,43489293;52,45060398
213039;11;6;6200313;2021;6;19;2;3;1;5;0;1;1;0;0;0;0;0;795301,3773;5818050,705;13,34458881;52,43272515
213038;11;1;1200628;2021;5;18;5;3;0;1;0;0;0;0;1;0;0;1;795990,315;5828358,092;13,36384235;52,52475021
213037;11;5;5300736;2021;6;15;4;3;5;2;0;1;1;0;0;0;0;0;786160,1554;5829142,033;13,22002376;52,53702745
213036;11;11;11100206;2021;5;18;1;2;2;6;0;0;1;1;1;0;0;1;805139,9634;5834436,315;13,50387663;52,5741821
213035;11;11;11300722;2021;6;16;2;3;2;6;0;0;1;0;0;0;1;0;803522,1385;5828621,695;13,47476259;52,52297228
213034;11;7;7501133;2021;7;11;2;2;5;3;0;0;1;0;0;0;0;1;798376,9328;5818418,132;13,39002203;52,43434986
213033;11;10;10400835;2021;7;8;6;3;5;3;0;0;1;0;0;0;0;0;811784,1279;5828726,825;13,59624564;52,51925332
213032;11;1;1300732;2021;7;8;6;3;5;2;0;1;1;0;0;0;0;1;797336,7754;5832357,128;13,38720966;52,55986408
213031;11;1;1400937;2021;6;18;5;3;0;1;0;1;0;0;0;0;0;0;793343,705;5830146,811;13,32652295;52,54221562
213030;11;12;12601031;2021;6;10;2;3;2;6;0;0;1;0;0;0;0;0;793153,9396;5836803,227;13,32961709;52,60198878
213029;11;5;5100314;2021;5;14;2;3;5;3;0;1;0;0;1;0;0;0;784841,8629;5830345,947;13,2016721;52,54851234
213028;11;10;10200524;2021;6;19;6;3;0;1;0;0;0;0;0;0;1;0;812381,2806;5830464,702;13,60665038;52,53448488
213027;11;12;12400722;2021;6;13;6;3;5;7;0;0;1;0;1;0;0;0;790542,4269;5837224,853;13,29153573;52,60717042
213026;11;9;9100304;2021;7;19;6;3;2;7;0;0;1;0;0;0;0;0;805241,991;5821798,849;13,49378322;52,46086246
213025;11;6;6400737;2021;6;18;3;3;1;6;0;1;1;0;0;0;1;0;786058,6451;5817847,884;13,20883736;52,43581864
213024;11;6;6300528;2021;6;7;6;3;2;6;0;0;1;0;0;0;0;1;790605,7268;5815210,514;13,27324795;52,40977689
213023;11;1;1200518;2021;5;13;6;3;0;5;0;1;1;0;0;0;0;0;793504,4939;5828516,808;13,32744758;52,5275169
213022;11;4;4501040;2021;6;12;4;3;2;6;0;0;1;0;0;0;0;0;792720,4146;5825927,384;13,31364456;52,50472516
213021;11;8;8401241;2021;7;10;1;3;0;1;0;0;0;0;1;0;0;0;804761,5148;5817842,267;13,48312469;52,42566887
213020;11;8;8200833;2021;5;6;3;3;5;3;0;0;1;0;0;0;1;1;801915,05;5816767,086;13,44041937;52,41760973
213019;11;1;1100206;2021;6;13;3;3;5;3;0;0;1;0;0;0;1;0;798164,6308;5827653,054;13,39516458;52,51724576
213018;11;10;10300734;2021;7;16;2;3;6;4;0;0;1;1;0;0;0;0;809709,2937;5826232,177;13,56344378;52,49807944
213017;11;4;4300619;2021;7;15;3;3;5;2;0;1;1;0;0;0;0;0;792748,4388;5827036,13;13,31503146;52,51464968
213016;11;8;8100314;2021;5;11;6;3;1;5;0;0;1;0;0;0;0;0;801240,2463;5823875,131;13,43693732;52,48169336
213015;11;2;2200213;2021;6;8;5;3;6;7;0;0;0;1;0;0;1;0;800308,9882;5824556,593;13,42387934;52,48831452
213014;11;7;7601544;2021;7;19;7;3;5;2;0;0;1;0;1;0;0;0;799791,0486;5813977,081;13,40678369;52,39376843
213013;11;3;3400723;2021;6;15;2;3;2;2;0;0;0;0;1;0;0;0;799212,4265;5833859,963;13,4161513;52,57230719
213012;11;7;7400823;2021;6;16;6;2;5;2;0;1;1;0;0;0;0;0;797235,626;5820709,561;13,37532173;52,45551174
